comment_title,comment_url,comment_content
一部上佳的心灵鸡汤,https://movie.douban.com/review/8998304/,"
        
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        本片是美国“主旋律电影”。故事并不特别，就是通过自身奋斗而实现“美国梦”的励志故事。“一分耕耘一分收获”，“不怨天、不尤人”，“在绝望中寻找希望，人生终将辉煌”。这些心灵鸡精未必都对，甚至大多收获是绝望；但是赞美这种健康向上、努力有为、不甘于贫贱与堕落的生活，则是艺术永远歌咏的母题。因为大部分人做不到，也知道努力了未必有回报。观众（我）观后，虽然觉得有几分天真，有几分浅薄。但仍然觉得本片有一定治愈的力量。本片有阳光、有善良、有人性。虽然这样，但是参照《华尔街之狼》，我想问。华尔街的那些股票交易员真的是好人么？影片有一点非常自由主义，就是人与人之间那种尊重。也就是“强不执弱，从不劫寡，富不侮贫，贵不傲贱，诈不欺愚。”那种人性之间最丑恶人与人之间互相攻讦，瞧不起，鄙视链没看到。但不过是理想而已罢了。 "
真实的励志，才有真实的感动！,https://movie.douban.com/review/9000871/,"
        
      我认为好的电影是能给人留下点东西的。电影拍摄的水准，我不能评价，因为我不懂。这部电影，我打10分的理由是，它没有落于俗套的把贫穷带来的负面东西归罪于个人和其他人，它真实的展现了人性的弱点却没有让我们对生活感到失望，或者高深一点说生活本来就无所谓希望或失望，但它高明的引导观众的情绪不偏不倚，只有感受过生活无助却依旧对生活充满希望的人能够坦然的看着那些压抑的画面，心里流露出苦涩的微笑。影片中亮点的台词不多，所以让我们这代听过了道理的人不反感。就像人生一样，能够打动人的从来就不是那些大道理，而是经历过苦难后说出的那一句朴实无华的话。看完整部影片，我并没有兴奋的认为，努力就一定能够像影片中会获得成功，而是它给了我一种感动，一种向上，积极，令人动容的感动，这份感动温暖了我们的心。毫无疑问，这是一部励志片，它的叙事清淡，有点虐心，让人不够爽。但它胜在真实，它的故事源自真实的事例。这种真实，加上影片的清淡基调，才是生活的本来面目。真实，是一切感动的源泉。是最高级的励志。"
一部剧情老套，但依旧有所触动的电影,https://movie.douban.com/review/9001140/,"
        
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        看过之后，说实话，其实没有太深的触动。单纯从励志来看这部片子的话，实在很一般，基本上是一部典型的美国理想主义和价值观的电影。毕竟是10年前的作品，也不好苛责太多，可能是因为已经看过了太多的鸡汤，太多的励志故事，已经对此有些麻木了吧。给自己更多触动的，是那些父亲在苦难时期保护孩子的镜头，编着一个个生疏的童话，捂着孩子的耳朵来守护他纯真的梦。虽然依旧老套，但我依然喜欢，个人取向使然吧。"
"This part of my life, this little part, is called happiness.",https://movie.douban.com/review/9001896/,"
        一个屌丝的逆袭。   经历了妻子离开，骨质测试仪砸在手里，无薪实习前途未卜，扣税扣光了积蓄，被撵出家门流落街头，各种让人心疼的不幸全部降落到这个父亲身上，当然这些也许只是剧情需要的抓马效果，观影者看了都替他发愁的各种横生的事端，他倒是始终保持着常人无法做到的乐观，他也哭过歇斯底里过，但他作为父亲，他拥有的最大财富就是自己的儿子了，他深知从小缺少父爱的痛苦，所以无论情况多糟，他都尽全力给予孩子最好的，比如他用一只脚抵住“山洞”外不断撞击的门，好让儿子能睡一个稍微安稳的觉，这是他当时唯一能做的了。“You are a good papa.”这是懂事的孩子对爸爸说的话。被录用的第一天他跑到儿子的幼儿园给了他一个大大的拥抱。    出来混都是要还的。    第一个“Being stupid”阶段被嬉皮士女孩拿走的机器，失而复得了。第二个因为逃单而被夹在地铁门外的“时光机”，也在流浪汉身上千金散去还复来了。颤抖着双手借给领导的那5美元也还回来了。    The right to life, liberty, happiness, and property ownership is the most basic human rights.                                                                                                                                                    --The Declaration of Independence
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        "
唤醒父亲灵魂的电影,https://movie.douban.com/review/9003063/,"
        
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
          很久已经看过，电影里面的很多桥段都已经忘记了。人到而立之年幸福的是今年又做了爸爸。可以说是到了男人人生中精力最充沛，最幸福的时候。可因为自己小目标的实现而小富即安，发现近期内心空虚，迷茫而没有方向，没有幸福感。总想通过文字或是影像寻找内心的声音。
  感谢豆瓣所有朋友的评论，让我重新走进了这部电影，唤醒了内心的激动，重新站在一个父亲的角度审视了自己作为父亲的责任和坚强，看到了孩子的天真可爱，儿子眼中好爸爸的模样。感触到人世间真实、无奈、冷漠、温情、坚韧、感恩。  影片中父亲自己讲的三个阶段冒傻气、奔跑、幸福，如人生的起起伏伏。影片中的很多桥段触动了内心中最脆弱的地方。1.父亲去警局交罚款得知因为次日一早警局要确认罚款到账而不能去托儿所接孩子，祈求妻子可以接孩子并把孩子送回家，父亲内心对现实的无奈，怕失去孩子的无助。 2.父子回到宾馆发现因为欠房租被扫地出门，拎着行李无处可去，无奈父子流浪到道地铁站，孩子天真的问父亲测骨仪器是不是时光机可以回到想穿越的地方，儿子幻想穿越到远古时期，父亲就带着孩子憧憬回到恐龙时代的场景，父亲带着孩子躲避恐龙的伤害要藏到山洞中，父子用乐观而天真的态度面对，现实中原本要委屈的睡在地铁站卫生间过夜残酷现实。即便睡在卫生间父亲贴心给孩子铺了一地的卫生纸，而当有人想进卫生间一次次的撞门，父亲紧紧的捂住熟睡中孩子的耳朵默默地流泪，内心的委屈此刻全部塴发。 3.原本彬彬有礼的父亲为了让孩子在寒冷夜晚能洗澡有温暖床睡，而和插队的流浪者大打出手嘶吼的争夺一个床位，所有的一切都是为了儿子而改变。 4.父亲带着儿子来到海边，远离都市的喧嚣，尘世间的残酷和冷漠，享受只有他们两个人那短暂而平静的幸福时光。  观影中父子真情流露一次一次感动内心，距离上次流泪已经忘记了时间，忘记了泪水的味道，洗刷了自己的灵魂。很好的一影片在人生迷茫的时间，重新找到了为之努力而奋斗的理由和动机。"
当微小的幸福汇聚成河,https://movie.douban.com/review/9008758/,"
        看完幸福来敲门，给我的只是很平淡的感觉。没有内心的波澜起伏，没有震撼人心的大场面，只是很简单的感觉。但是谁说平淡不是一种美呢，这部电影拍的就像我们的生活，平平淡淡却四处迸发着意想不到的惊奇。影片的由第一人称叙事，故事的叙事手法挺有趣的。整个影片看似随意其实有很强的戏剧性，故事的发展是逐渐深入冲突逐渐加强。先由非常平常的小事入手，当主人公郑重其事的阐述“this part of my life is called riding the bus”我甚至都感到很可笑，这是生活中太过平常的事情居然被了抽出来。但是电影就是从这么一件普普通通的事情开始慢慢延伸，慢慢展现出主人公看似繁琐的日常生活。正像我们每一个人的生活一样，无非是每天上下班，夫妻间鸡毛蒜皮的磕磕绊绊，但这就是生活。影片拍的给人一种非常亲切的真实感   影片的基调很轻快，整体都是高光处理。非常明亮阳光的感觉。配合背景反复出现的跳动的琴弦让人心里充满美好。主题非常简单，在一开始导演就通过主人公纠正hanpiness拼写的一幕很明确的点出了：不断追求梦想，追求幸福。虽然主人公在追求幸福的路上似乎总是运气很背。（注意这里每个矛盾都安排的恰到好处，冲突一环扣一环）这些矛盾就穿插在主人公平平常常的生活中作为part of life，但是经过这些所有的铺垫，才使最后short part of hapiness显得格外与众不同。叔本华曾说过：人生就像钟摆，永远摇摆于追求中，而真正追求到的幸福不过是钟摆达到中心的一瞬间。然而看过影片我想谁都会乐于，也愿意为了哪怕使一秒钟的瞬间而不断奋斗的。       影片中有两场戏非常打动我。一场是主人公带着孩子在厕所过夜。这场戏的开场镜头使一个大俯拍，而火车的透视线向远方纵深构成一个三角形构图，人在其中显得非常的渺小孤单。第二个镜头是全景带天花板的仰视，杂乱重色的天花板直接压迫着主人公，表现了主人公此刻不安，不知所措的感情。接着分别用机组镜头表现人物说话表情，和之间的位置关系。在父亲带孩子挤进厕所时，镜头以孩子的高度（近景）拍摄孩子好奇的眼神然后要向父亲疲惫无奈的表情（近景），这里导演安排近景使观众对环境一无所知，然后切入一个全景让大家明白原来孩子感到新奇的洞穴不过是个厕所。紧接着一个特写镜头表现父亲把门锁上。这里观众才知道原来一切都是无奈的父亲对孩子的一个美丽的谎言。然后由熟睡的孩子缓慢移到父亲的脸部近景，接着门声响起，导演再次给了一个俯视镜头。充分展示出人物在这个狭小空间位置是多么窘迫的可怜。然后切回父亲脸部特写，随着门的不断敲响父亲默默留下的眼泪，让人也忍不住感叹生活的艰辛和一位父亲的无奈。还有一场戏就是主人公通过努力最终获得职位。这场戏中在总经理宣布录取他的消息时，一直是过肩镜拍总经理。看不到主人公的表情反应，我本以为主人公会用力的锤一下桌子或者高兴地欢呼起来。然而后一个主人公眼含泪水的特写镜头却让人格外感同身受，似乎体会到更多的不是欣喜而是在蒙受了那个多那么多的困苦后和主人公一样复杂的感情。在主人公站起时，音乐响起，但是轻细得几乎让人难以察觉。当旋律不断反复音量也不断增大时就犹如涌动的幸福一点点渗如你的心中。
      "
不要失去对生活的勇气,https://movie.douban.com/review/9009059/,"
        
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        Happy ending 主角经历了太多磨难 我印象最深的是主角的两次哭泣 一次是因为没有推销成功 然后政府又把他的最后一点钱以收税为由拿走 正身无分文的时候因为交不起房租被汽车旅馆的房东赶出来流落街头 最后不得不去地铁站的男厕所的地上和儿子相拥而眠 无奈悲苦的哭 一次是因为最后实习成功 从二十个实习生中脱颖而出 被公司正式录取而流下激动的泪水 所幸的是主角最后成功了 人生中有许多的不幸 但是还是要坚持 不要对生活失去希望 因为只要你不懈为梦想努力 幸福肯定会来敲门还是挺励志的"
生活不易，成功更难！,https://movie.douban.com/review/9010625/,"
        终于看完了这个很久以来一直想看的电影，其实多数时候是能够看的，只不过之前并不喜欢这类题材，直到最近我遭遇了提前到来的中年危机！我想找找共鸣，找一找克里斯·迦那的成功之道。才发现成功之道并不好走，一路坎坷，一路荆棘，人的强大都是逼出来的。  影片的一开始镜头给了一个趴在地上的流浪汉的特写，他五体投地，像是一个隐喻，说明这是美国八零年代一个深刻沉重的故事。男主克里斯·迦那和妻子琳达进购了一批医疗设备——手提式骨质密度扫描仪，估计是被卖货的人洗了脑，居然压上了几乎全部家当去批量买这种又贵又不实用的医疗器械。本来梦想着全部卖光，然后致富奔小康，可是万万没想到，它们全都砸到手里，非常不容易推销，而家里的房租水电，孩子上学违章罚款……这些物质性的日常开销已经压得小两口喘不过气来，妻子琳达不得不每天打两份工，而克里斯每天依然硬着头皮去推销这个砸到手里的破机器。未来在哪里，他不敢想，也没有时间想，中年危机大抵如此，每天做着不知所谓的工作，即便薪水少又不能不干，因为如果不干，这一点微薄收入都不知道去哪里找了。家里家外处处蔓延着开销的压力，来自家庭与社会中的地位挑战，在这种消费型社会中，太多三十岁的年轻男人──尤其是育有子女的男士和离婚男士──已经感受到巨大的生存压力，在生活和工作中常觉得力不从心，导致青年危机主要原因都是过于自负、自我评价过高，对生活的理解过于狭隘。破坏了自己长期养成的生活习惯，内心矛盾重重，产生焦虑、紧张、自卑等情绪。可以说人的选择是重重之重，理想很丰满，现实很骨感。当克里斯选择推销这种发家致富的医疗机的时候，他就已经一脚迈进了破产的大门。  说起这个医疗仪器他可以算是本片的男三号，戏分那是足足的，起初一个流浪汉对它产生了兴趣，看见克里斯手里的仪器，坐在那里伸手摸了一下，然后立刻起立紧张的问道：这是一台时光机吗？然后自言自语，它一定是时光机。可想而知，这个精神异常的流浪汉八成是个有故事的人，他脑子里想的一直是回到过去，力挽狂澜改变眼前的自己。而当克里斯老婆离他而去，自己又被汽车旅馆赶了出来，无家可归只能在车站长凳过夜的时候，他也曾和儿子说，这是一台时光机，我们穿越回了恐龙时代。儿子也很懂事的配合着。可想而知，他们是多么想逃避这个操蛋的现实。可是那终究是假的，现实生活是因为自己推销不掉这个仪器，老婆厌倦了每天穷苦的日子，不得不离开他去纽约谋生。这里我想给琳达正名，其实琳达已经是个很不错的妻子了，愿意为了这个家每天打两份工，说明他是勤劳的而不是虚荣的女人，只不过确实太难了，离开克里斯父子是无奈之举，但我也不能完全赞成这个女人，毕竟孩子才5岁，日子再难也不至于说走就走，现实中有太多比克里斯·迦那更加无能无赖的人，克里斯是个好人，只不过运气差了点，影片并没有明确表示两人离婚，希望克里斯也能理解琳达，为了孩子有个完整的家，正应该在以后成功时赢回琳达，当然这是后话。  孩子是个好孩子，真的很懂事，当克里斯卖掉了仪器在超市里，孩子盯盯看着那款糖，当爸爸问起时，他却说：不要。当然克里斯还是买了一个给孩子。另一处当他们无家可归不得不在收留所过夜时，他躺在床上问：妈妈离开是因为我么？小宝贝黯然伤神的表情让人脆弱的想要去心疼，克里斯戈登回答：那是她自己的原因，其实我觉得一个勇于承担的男人应该说：对不起孩子，那是爸爸的错，让你小小年纪就失去了母爱。还有当小克里斯的美国队长掉在地上的时候，他心里别提多伤心了，为了抢着回教堂排队被收留，跑着的过程把这个精神寄托弄掉了，望着远去的美国队长玩偶。没有逗留太久的两行泪水和无声的随遇而安，让这个看上去小小的黑人身影，过早的承受了生命的不如意，渐渐的练就了穷人孩子早当家的能力。最让人心里一暖的一段是克里斯迦那买了一个修仪器用的小灯泡，客车上儿子要看看？克里斯说看看可以但不要弄坏了，除非你愿意和我下半生一直挤在收容所，孩子看着老爸说：我不介意！那一刻这个小暖男的真诚让人宽心，真的没有比这个更真诚的东西了。     最后说克里斯·迦那，对于这个执着聪慧隐忍坚强的苦逼大叔，命运不知道还能再惨一点吗？没学历没权利没资历没能力，剩下满满的都是压力，老婆不堪压力不得不出走纽约，这给了克里斯不小的打击，只剩下小儿子能给他一点生活支柱了。他非常注意孩子的教育，即便在条件不佳的情况下依然让他去上幼儿园，得知幼儿园只给孩子们看一些电视的时候，还与朱太太理论，对于墙上拼错了的字母和脏话给园里提意见。在篮球场他对孩子说：别让别人告诉你，你成不了才。即使是我也不行，如果你有梦想，你就要去捍卫它。这是在教育孩子但更像是给自己加油打气。在被交警关了一夜后，他顶着一身涂料跑去面试，他管这一阶段叫奔跑，其实更像是追逐，追逐自己想要的，为了实现他们，他只有不停的跑下去，面试过程中，看似妙语连珠的背后，其实是他的窘迫不堪以及逼出来的强大，不然他还能怎么样，只能剑走偏锋，棋出险招。在被汽车旅馆赶出来，收容所没有地方的时候，他带着孩子去了车站的厕所过夜。当外面的人拼命敲门时，他只有将一只脚抵住门，尽量让他小点声，那一刻他在流泪，观众也应该在流泪。这是一个无能父亲为孩子所能做的全部了。当然影片温情有余励志不足，这是我个人观点，因为在这个社会想要咸鱼翻身真的是太难太难了，活着常会让我们感到艰辛，并会让我们无数次目睹生命在各种重压下的扭曲与变形。于是我们看到了，平时彬彬有礼，看到幼儿园外墙上有fuck涂鸦都无法容忍的父亲，却被生活逼的像条疯狗：坐霸王出租车，为了十四美元和好友翻脸，还蛮横无礼插队动粗。在社会底层挣扎太久，生存的本能无意中便阉割了美德。 悬疑电影生活远比电影更精彩，但是励志电影生活往往会比电影更悲剧。迦那两次丢失医疗仪器，两次都让他碰见并追回。这个基本是扯淡，他在接触证券公司高管时仅凭玩几下魔方，就俘获了对方的关注，这基本也不现实。影片过重的描绘了父子生活的艰辛，而淡化了工作的不易，相信他那些仪器之所以在后来全部卖光，应该是赔钱甩卖的，不然之前那么难，而后又那么轻松，而且卖光后并没有让生活质量有起色，所以断定他应该是折价卖的。而且休息不好工作量有那么大，对于一个普通人来说真的无异于雪上加霜，所以要想成功，光进步还不够，非得进化不可。   克里斯·迦那不是一个合格的丈夫也不是一个合格的父亲，但是我想说的是他是一个真正的男人，他没有被生活的磨难所打倒，一个人通过自己的努力，可以实现自己的梦想，幸福就会来敲门。很多人往往会关注对于梦想的树立，而往往忽略过程的艰辛。特别是当面对一个苦逼无望的现实的时候，有多少人会坚持，而多少人会放弃呢？生活总是在不断地修正，并且提醒我们，顺应大潮的人总是较有可能抵达成功的彼岸。可这往往是错的，愿意逆流而上的人，才更容易实现梦想。因为一无所有，所以无所不能。致走在梦想之路上的自己………………
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        "
等幸福来敲门,https://movie.douban.com/review/9011084/,"
        
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        《当幸福来敲门》，2008年上映的电影，直到最近才听说，今天才看完，感觉这份幸福来的有点迟。就像影片的主人翁，面对诸多生活的不快：工作无着落，业务没起色，房东催租金，老婆愤出走，带着儿子干着没有工资却竞争激烈的实习工作，晚上住收容所甚至车站卫生间，无钱生活只得去卖血，每天都奔忙于生计，不知道下一秒怎么生活，却强撑着笑容面对顾客，直到被正式录用。这样的幸福饱含辛酸，这样的成功来之不易，影片告诉人们：在坎坷无奈的生活面前，要强忍泪水坚持梦想，在苦痛失意之时，要勇敢承受尽力而为，幸福终会叩响你的房门！"
难忘,https://movie.douban.com/review/8916442/,"
        
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        看书看电影，我总有个毛病，看了就忘了，有时候甚至连是否看过都不记得。《当幸福来敲门》却是一部难得不管多久都记得的电影。2017-11-11，电视上看到，于是看了第二遍，在经历过30岁，经历过那些这生永远都不会忘记的事之后再看了一遍，泪如雨下。电影的后半段，我体会到了妈妈曾经跟我说过的一句话：穷怕了！每天都在为生计发愁，拼了命赚钱却也只有那么一点点，而各种开支、入不敷出，还有一个孩子，你想把全世界最好的给她，却无能为力。别人鄙夷的目光，空空的口袋，那种无力感像痛苦的感受一样，不能忘怀，所以妈妈害怕，害怕这种无力感再重新回来，所以她看重钱，害怕没有钱。男主角，假装回到远古时代跟孩子住进来山洞，其实是地铁里的厕所，面对门口使劲开门却一边抱着熟睡的孩子一脚稍稍压门，无尽的悲凉。半夜孩子睡了，路灯下修唯一生活来源的医用扫描仪。为了考试，借着路灯晨光不眠不休的看书，为了赢得那份工作花了比别人更大的努力…这也是我的写照，那种付出那种辛苦那种渴望出人头地的感觉是那么真切。那个孩子。跟着爸爸东奔西跑，没有周末玩耍却只能跟着爸爸推销东西，听着爸爸说的话似懂非懂，像个小大人一样跟在爸爸左右，非常懂事还问妈妈是不是因为自己而离开的，真想上去给他一个满满的拥抱，好好爱这个没有妈妈、追赶公交丢了心爱的“英雄联盟”玩家、看着想吃的糖果却说没事的孩子。想起那个曾经无法被接受的生命，那个还没被疼爱就离开的生命…泪流不止当卖掉最后一台设备，当考完考试，在海边，爸爸和孩子，平静、放空，没有爱情的生活也可以很美好。我就是这样，爱过、伤过、走出来，然后就好长时间惧怕爱情，好长时间都只能在这种平静的生活里渡过，像是扛着厚厚盔甲的乌龟，缩在壳里生活，渴望一个拥抱一个人的陪伴一个人的疼爱，却没有勇气去面对去追求。"
既然大家都看过了，那幸福到底会不会来敲门,https://movie.douban.com/review/8917494/,"
        knock，knock！who‘s there？nobody。1776年，作为美利坚开国三杰的托马斯.杰斐逊起草了美国有史以来最重要的开国文书之一：《独立宣言》。在卷首他便写到：我们认为这些真理是不言而喻的，人人生而平等，他们都从“造物主”那边被赋予了某些不可转让的权利，其中包括生命权，自由权和追求幸福的权利。幸福，被他定义成了与生命和自由一样重要的东西。但是，请不要误会了。他的意思是：你们拥有的并不是幸福的权利，而是追求幸福的权利。1981年，美国还没有从越战的失败中彻底苏醒过来生产力下降，经济危机接踵而至大量民众对国家信仰有所怀疑一名叫克里斯的黑人用掉所有积蓄买下了一个高精度医学仪器的代理权他没有钱雇人销售只能每天自己提着几十磅的器械穿梭于旧金山的大街小巷千帆不顺几乎所有医生都不买账他们觉得这玩意儿实在是太贵了240美元一台克里斯至少每个月要卖出一台才能保证全家的生活可是，他已经很久没有卖出去过一台了难以置信的是一辆红色法拉利308的出现彻底改变了克里斯的生活车主说他是股票经纪人精通数字，精通做人就可以成为股票经纪人克里斯看着他幸福的笑容对此深信不疑异想天开6个月，不带薪的股票经济人实习培训20多人中最后只有一个人可以留下来对克里斯的老婆来说海市蜃楼里的法拉利还不如一顿免费的通心粉来的实在所以，她离开了克里斯疲于奔命没有薪水，就意味着没有房租没有房租，就意味着没地方住克里斯不得不带着儿子每天下班后赶到教会里和流浪汉睡通铺赶不上就意味着要在地铁或者厕所里过夜6个月后克里斯成功了他说，那是我人生中最重要的一部分虽然只是很短暂一瞬间那部分，叫做幸福《当幸福来敲门》改编自真实的人物原型，克里斯.加德纳。也就是电影结尾处路过镜头的那个光头黑人(上图右侧)。克里斯说，真实的经历远比电影中描写的要悲惨，真实的自己也远比电影中演绎的要狼狈。回忆起那段昏暗无光的日子，克里斯说他根本没有任何信仰。华盛顿和杰斐逊对他来说，只是存在于美钞上的头像。生活的折磨让他来不及怜悯和善良。生活的折磨逼着他变得锋利坚硬，变得无所顾忌。幸福会不会来，他根本无从得知，也没有时间去想。幸福当然不会来敲门，需要敲门的人是我们。在这个世界上，不会有人怜悯你的努力，也不会有人唏嘘你的不幸。大家每天都忙着抱怨自己的遇人不淑或者怀才不遇。根本不会有人注意到你。甚至无论朋友还是家人，无论兄弟或是伴侣，他们都会有失去耐心的一天。没人会永远像siri一样时刻准备好回答你的各种困惑和傻X问题。你终究要懂得，有那么几次战争，必须单枪匹马的向前冲。昨天晚上又重温了这部电影，我都忘了自己是第几次看。然而实际上，从第二次开始我就没从这部电影里看出什么新的东西。因为它讲的道理直白而粗粝。只是每次遇到困惑的时候，我都忍不住会想起克里斯强忍着泪水的眼睛和他站在地铁站里迷茫的踱步。不禁再次打开这部电影，因为它讲的道理弘毅而宽厚。昨天在后台收到了一个我不知道怎么回复的问题，他问我这么低的阅读量何必要坚持写下去？有理有据，我都不知道该怎么反驳。辗转难眠过后，我有点想明白了。可能就是因为不爽你这样的人，我才会坚持写下去吧。是的，我做不到现在就10万+，可能连1万+都遥不可期是的，我可能没有达到你期望的措辞和文笔但是，你不能因为自己的喜好，而否认了成功的逻辑不是因为阅读量低就不该写下去，而是因为阅读量低才更应该写下去。不是因为知道自己能幸福才追逐，而是因为追逐了才知道会不会幸福。在追求幸福的过程中，大多数人都会嘲笑你。他们喜欢悠哉的躺在摇椅上，指着来回奔跑的人说，看那些傻X。他们讨厌和自己不一样的人，他们穷尽所能要你变得和他们一样。他们都在等一个叫做幸福的人来敲门。看更多精彩影评，请移步公众号：毛咕咕的维度
      
          © 本文版权归作者                      所有，任何形式转载请联系作者。
        "
